# H0 Om w
7.049228047499511263e+01 1.330486382560059078e-01 -7.123745461513196764e-01
7.049228047499511263e+01 1.330486382560059078e-01 -7.123745461513196764e-01
7.073833554330956019e+01 1.593106967124852946e-01 -7.947202726544961848e-01
7.073833554330956019e+01 1.593106967124852946e-01 -7.947202726544961848e-01
7.073833554330956019e+01 1.593106967124852946e-01 -7.947202726544961848e-01
7.073833554330956019e+01 1.593106967124852946e-01 -7.947202726544961848e-01
7.073833554330956019e+01 1.593106967124852946e-01 -7.947202726544961848e-01
7.073833554330956019e+01 1.593106967124852946e-01 -7.947202726544961848e-01
7.073833554330956019e+01 1.593106967124852946e-01 -7.947202726544961848e-01
6.990043447598372950e+01 1.622731687022195557e-01 -7.115706318921449780e-01
7.006824113471773785e+01 1.036791287601795258e-01 -7.040370639614244030e-01
7.125398194473478952e+01 1.220204266824881367e-01 -7.466562815864355995e-01
7.125398194473478952e+01 1.220204266824881367e-01 -7.466562815864355995e-01
7.125398194473478952e+01 1.220204266824881367e-01 -7.466562815864355995e-01
7.125398194473478952e+01 1.220204266824881367e-01 -7.466562815864355995e-01
7.100484332190261227e+01 1.036802718432679182e-01 -7.070140547117355068e-01
7.010937573007859669e+01 1.382618783826975173e-01 -7.012273677117674131e-01
7.010937573007859669e+01 1.382618783826975173e-01 -7.012273677117674131e-01
7.010937573007859669e+01 1.382618783826975173e-01 -7.012273677117674131e-01
7.010937573007859669e+01 1.382618783826975173e-01 -7.012273677117674131e-01
7.010937573007859669e+01 1.382618783826975173e-01 -7.012273677117674131e-01
7.010937573007859669e+01 1.382618783826975173e-01 -7.012273677117674131e-01
7.010937573007859669e+01 1.382618783826975173e-01 -7.012273677117674131e-01
7.010937573007859669e+01 1.382618783826975173e-01 -7.012273677117674131e-01
7.010937573007859669e+01 1.382618783826975173e-01 -7.012273677117674131e-01
6.910581950302575649e+01 1.054938552975024507e-01 -6.510081596282837335e-01
6.910581950302575649e+01 1.054938552975024507e-01 -6.510081596282837335e-01
6.910581950302575649e+01 1.054938552975024507e-01 -6.510081596282837335e-01
6.910581950302575649e+01 1.054938552975024507e-01 -6.510081596282837335e-01
6.910581950302575649e+01 1.054938552975024507e-01 -6.510081596282837335e-01
7.035085487359808099e+01 1.381033383666818992e-01 -7.002830384960750942e-01
6.976166499644118346e+01 1.416259889496104263e-01 -6.898836392641288784e-01
6.976166499644118346e+01 1.416259889496104263e-01 -6.898836392641288784e-01
6.853514053353455893e+01 2.090079595624111386e-01 -7.286262725105180360e-01
6.853514053353455893e+01 2.090079595624111386e-01 -7.286262725105180360e-01
6.853514053353455893e+01 2.090079595624111386e-01 -7.286262725105180360e-01
6.853514053353455893e+01 2.090079595624111386e-01 -7.286262725105180360e-01
6.853514053353455893e+01 2.090079595624111386e-01 -7.286262725105180360e-01
6.805559414760008963e+01 2.600254182234625899e-01 -7.848744996202378088e-01
6.950713003858881223e+01 2.835634366496352365e-01 -9.246570575228391098e-01
7.041954402339386831e+01 2.579486000748040797e-01 -9.096112256197317336e-01
7.041954402339386831e+01 2.579486000748040797e-01 -9.096112256197317336e-01
7.041954402339386831e+01 2.579486000748040797e-01 -9.096112256197317336e-01
7.024511710043000789e+01 2.155122219862734834e-01 -8.444801437160851521e-01
7.024511710043000789e+01 2.155122219862734834e-01 -8.444801437160851521e-01
7.011685451543421266e+01 1.905345333944117037e-01 -8.476856124676331872e-01
7.011685451543421266e+01 1.905345333944117037e-01 -8.476856124676331872e-01
7.093942293372076335e+01 2.632819164496007502e-01 -9.343741491948377442e-01
7.031513786387827736e+01 2.320329463248933521e-01 -9.055089407189873540e-01
7.031513786387827736e+01 2.320329463248933521e-01 -9.055089407189873540e-01
7.031513786387827736e+01 2.320329463248933521e-01 -9.055089407189873540e-01
7.031513786387827736e+01 2.320329463248933521e-01 -9.055089407189873540e-01
6.873164436518979414e+01 2.725675997205582179e-01 -8.526110716969220737e-01
6.869122703538296548e+01 2.695413854406309984e-01 -8.051244466346038076e-01
6.869122703538296548e+01 2.695413854406309984e-01 -8.051244466346038076e-01
6.869122703538296548e+01 2.695413854406309984e-01 -8.051244466346038076e-01
6.869122703538296548e+01 2.695413854406309984e-01 -8.051244466346038076e-01
6.972069931737182458e+01 3.212732669925445483e-01 -9.173483563664733831e-01
6.925794037627193234e+01 3.084110495217936565e-01 -9.166975711405128679e-01
6.925794037627193234e+01 3.084110495217936565e-01 -9.166975711405128679e-01
6.925794037627193234e+01 3.084110495217936565e-01 -9.166975711405128679e-01
6.925794037627193234e+01 3.084110495217936565e-01 -9.166975711405128679e-01
6.925794037627193234e+01 3.084110495217936565e-01 -9.166975711405128679e-01
6.925794037627193234e+01 3.084110495217936565e-01 -9.166975711405128679e-01
6.877904086229085578e+01 3.194912587760331268e-01 -9.016429648351943493e-01
6.877904086229085578e+01 3.194912587760331268e-01 -9.016429648351943493e-01
6.877904086229085578e+01 3.194912587760331268e-01 -9.016429648351943493e-01
6.910784500623621796e+01 2.861970398873319166e-01 -9.223194941331317454e-01
6.910784500623621796e+01 2.861970398873319166e-01 -9.223194941331317454e-01
6.910784500623621796e+01 2.861970398873319166e-01 -9.223194941331317454e-01
6.910784500623621796e+01 2.861970398873319166e-01 -9.223194941331317454e-01
6.910784500623621796e+01 2.861970398873319166e-01 -9.223194941331317454e-01
6.867846819096340027e+01 2.559360951917510896e-01 -8.131309412268018511e-01
6.867846819096340027e+01 2.559360951917510896e-01 -8.131309412268018511e-01
6.867846819096340027e+01 2.559360951917510896e-01 -8.131309412268018511e-01
6.867846819096340027e+01 2.559360951917510896e-01 -8.131309412268018511e-01
6.867846819096340027e+01 2.559360951917510896e-01 -8.131309412268018511e-01
6.966789982465218145e+01 2.267643483927390680e-01 -8.276944166417289361e-01
6.966789982465218145e+01 2.267643483927390680e-01 -8.276944166417289361e-01
6.966789982465218145e+01 2.267643483927390680e-01 -8.276944166417289361e-01
6.966789982465218145e+01 2.267643483927390680e-01 -8.276944166417289361e-01
6.966789982465218145e+01 2.267643483927390680e-01 -8.276944166417289361e-01
6.966789982465218145e+01 2.267643483927390680e-01 -8.276944166417289361e-01
6.966789982465218145e+01 2.267643483927390680e-01 -8.276944166417289361e-01
6.966789982465218145e+01 2.267643483927390680e-01 -8.276944166417289361e-01
6.840889190601780001e+01 2.203875016808276854e-01 -7.642598892970275948e-01
6.840889190601780001e+01 2.203875016808276854e-01 -7.642598892970275948e-01
6.840889190601780001e+01 2.203875016808276854e-01 -7.642598892970275948e-01
6.840889190601780001e+01 2.203875016808276854e-01 -7.642598892970275948e-01
7.001055087532552079e+01 1.978898449278518046e-01 -7.709154269787756864e-01
7.001055087532552079e+01 1.978898449278518046e-01 -7.709154269787756864e-01
7.001055087532552079e+01 1.978898449278518046e-01 -7.709154269787756864e-01
7.001055087532552079e+01 1.978898449278518046e-01 -7.709154269787756864e-01
7.001055087532552079e+01 1.978898449278518046e-01 -7.709154269787756864e-01
7.001055087532552079e+01 1.978898449278518046e-01 -7.709154269787756864e-01
7.001055087532552079e+01 1.978898449278518046e-01 -7.709154269787756864e-01
7.001055087532552079e+01 1.978898449278518046e-01 -7.709154269787756864e-01
7.001055087532552079e+01 1.978898449278518046e-01 -7.709154269787756864e-01
7.001055087532552079e+01 1.978898449278518046e-01 -7.709154269787756864e-01
7.001055087532552079e+01 1.978898449278518046e-01 -7.709154269787756864e-01
6.859590439202980861e+01 1.927521766489174726e-01 -7.213212388701668587e-01
6.859590439202980861e+01 1.927521766489174726e-01 -7.213212388701668587e-01
6.859590439202980861e+01 1.927521766489174726e-01 -7.213212388701668587e-01
6.859590439202980861e+01 1.927521766489174726e-01 -7.213212388701668587e-01
7.031534460280333576e+01 1.904153408826580740e-01 -7.823034986013898129e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
7.022044585936785666e+01 2.051642925449035093e-01 -8.223774880105158003e-01
6.981958556941873439e+01 1.998210167167111528e-01 -7.545056636528176819e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
7.018036803471504470e+01 1.812003718014313924e-01 -7.565372701276038558e-01
6.966362942767374022e+01 2.367313891437275997e-01 -8.526340305908369777e-01
6.966362942767374022e+01 2.367313891437275997e-01 -8.526340305908369777e-01
6.966362942767374022e+01 2.367313891437275997e-01 -8.526340305908369777e-01
6.872820234916233062e+01 2.404968379227910846e-01 -7.576054355680508223e-01
6.782719761617686061e+01 2.098901877033382546e-01 -7.061034828890807580e-01
6.782719761617686061e+01 2.098901877033382546e-01 -7.061034828890807580e-01
6.782719761617686061e+01 2.098901877033382546e-01 -7.061034828890807580e-01
6.787179517372875637e+01 1.536472679807233677e-01 -6.244784926154443028e-01
6.787179517372875637e+01 1.536472679807233677e-01 -6.244784926154443028e-01
6.787179517372875637e+01 1.536472679807233677e-01 -6.244784926154443028e-01
6.787179517372875637e+01 1.536472679807233677e-01 -6.244784926154443028e-01
6.889960395805211135e+01 9.206801973804787376e-02 -5.783688244329692196e-01
6.889960395805211135e+01 9.206801973804787376e-02 -5.783688244329692196e-01
6.889960395805211135e+01 9.206801973804787376e-02 -5.783688244329692196e-01
6.889960395805211135e+01 9.206801973804787376e-02 -5.783688244329692196e-01
6.889960395805211135e+01 9.206801973804787376e-02 -5.783688244329692196e-01
6.889960395805211135e+01 9.206801973804787376e-02 -5.783688244329692196e-01
6.889960395805211135e+01 9.206801973804787376e-02 -5.783688244329692196e-01
6.889960395805211135e+01 9.206801973804787376e-02 -5.783688244329692196e-01
6.889960395805211135e+01 9.206801973804787376e-02 -5.783688244329692196e-01
6.885347762024505869e+01 8.434321733326152759e-02 -5.802961572426177383e-01
6.885347762024505869e+01 8.434321733326152759e-02 -5.802961572426177383e-01
6.773237083752084686e+01 9.236175484021651172e-02 -5.129989395674011687e-01
6.773237083752084686e+01 9.236175484021651172e-02 -5.129989395674011687e-01
6.773237083752084686e+01 9.236175484021651172e-02 -5.129989395674011687e-01
6.773237083752084686e+01 9.236175484021651172e-02 -5.129989395674011687e-01
6.773237083752084686e+01 9.236175484021651172e-02 -5.129989395674011687e-01
6.773237083752084686e+01 9.236175484021651172e-02 -5.129989395674011687e-01
6.773237083752084686e+01 9.236175484021651172e-02 -5.129989395674011687e-01
6.773237083752084686e+01 9.236175484021651172e-02 -5.129989395674011687e-01
6.773237083752084686e+01 9.236175484021651172e-02 -5.129989395674011687e-01
6.773237083752084686e+01 9.236175484021651172e-02 -5.129989395674011687e-01
6.773237083752084686e+01 9.236175484021651172e-02 -5.129989395674011687e-01
6.793717528707733777e+01 6.657983397525349401e-02 -5.698636596606778681e-01
6.793717528707733777e+01 6.657983397525349401e-02 -5.698636596606778681e-01
6.943542046969164971e+01 6.737420938034430207e-02 -5.661815314836182722e-01
6.943542046969164971e+01 6.737420938034430207e-02 -5.661815314836182722e-01
6.943542046969164971e+01 6.737420938034430207e-02 -5.661815314836182722e-01
6.877744883786964181e+01 8.741197515997961576e-02 -5.700964881636674253e-01
6.877744883786964181e+01 8.741197515997961576e-02 -5.700964881636674253e-01
6.877744883786964181e+01 8.741197515997961576e-02 -5.700964881636674253e-01
6.877744883786964181e+01 8.741197515997961576e-02 -5.700964881636674253e-01
6.835440972183315012e+01 1.557707196270011196e-01 -6.120526622965526409e-01
6.837740803742691753e+01 1.519339278847324781e-01 -6.077006937395915687e-01
6.837740803742691753e+01 1.519339278847324781e-01 -6.077006937395915687e-01
6.837740803742691753e+01 1.519339278847324781e-01 -6.077006937395915687e-01
6.837740803742691753e+01 1.519339278847324781e-01 -6.077006937395915687e-01
6.837740803742691753e+01 1.519339278847324781e-01 -6.077006937395915687e-01
6.883321443191201183e+01 1.466860804057730228e-01 -6.555899560534739212e-01
6.883321443191201183e+01 1.466860804057730228e-01 -6.555899560534739212e-01
6.883321443191201183e+01 1.466860804057730228e-01 -6.555899560534739212e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.955905050064119166e+01 1.604698149595944756e-01 -6.998690249673262809e-01
6.864208055889713478e+01 1.699080597993000985e-01 -6.766672898951805459e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.908175679437319161e+01 1.287315607183069643e-01 -6.401087182087773497e-01
6.851027622678029161e+01 1.292370072243967105e-01 -6.272231427866559184e-01
6.851027622678029161e+01 1.292370072243967105e-01 -6.272231427866559184e-01
6.851027622678029161e+01 1.292370072243967105e-01 -6.272231427866559184e-01
6.851027622678029161e+01 1.292370072243967105e-01 -6.272231427866559184e-01
6.851027622678029161e+01 1.292370072243967105e-01 -6.272231427866559184e-01
6.851027622678029161e+01 1.292370072243967105e-01 -6.272231427866559184e-01
6.769927066331619869e+01 1.493791310528121974e-01 -6.121052117947263227e-01
6.769927066331619869e+01 1.493791310528121974e-01 -6.121052117947263227e-01
6.999958097136851620e+01 1.872523270273893925e-01 -7.157340527094273597e-01
6.999958097136851620e+01 1.872523270273893925e-01 -7.157340527094273597e-01
6.918751551953124590e+01 1.766703778180432338e-01 -7.038222964727938180e-01
6.918751551953124590e+01 1.766703778180432338e-01 -7.038222964727938180e-01
6.918751551953124590e+01 1.766703778180432338e-01 -7.038222964727938180e-01
6.918751551953124590e+01 1.766703778180432338e-01 -7.038222964727938180e-01
6.918751551953124590e+01 1.766703778180432338e-01 -7.038222964727938180e-01
6.918751551953124590e+01 1.766703778180432338e-01 -7.038222964727938180e-01
6.840341779809754996e+01 2.195315008461225514e-01 -6.977490516896523998e-01
6.860028495279516392e+01 2.338084190766732684e-01 -6.956516607938504348e-01
6.840409116287432312e+01 2.528602373493974431e-01 -7.801890645742035613e-01
6.823376778468205828e+01 2.346372849381779813e-01 -7.252262825514562694e-01
6.771981957943503971e+01 2.027389323087605555e-01 -6.845624259740658024e-01
6.771981957943503971e+01 2.027389323087605555e-01 -6.845624259740658024e-01
6.771981957943503971e+01 2.027389323087605555e-01 -6.845624259740658024e-01
6.771981957943503971e+01 2.027389323087605555e-01 -6.845624259740658024e-01
6.771981957943503971e+01 2.027389323087605555e-01 -6.845624259740658024e-01
6.771981957943503971e+01 2.027389323087605555e-01 -6.845624259740658024e-01
6.771981957943503971e+01 2.027389323087605555e-01 -6.845624259740658024e-01
6.771981957943503971e+01 2.027389323087605555e-01 -6.845624259740658024e-01
7.050702541582352012e+01 2.098530223961448671e-01 -7.744644069643933371e-01
6.941108480712357220e+01 2.308284857617542429e-01 -7.728472488017075204e-01
6.941108480712357220e+01 2.308284857617542429e-01 -7.728472488017075204e-01
6.941108480712357220e+01 2.308284857617542429e-01 -7.728472488017075204e-01
6.765021458316381597e+01 2.923287842417512383e-01 -7.603609771712680487e-01
6.765021458316381597e+01 2.923287842417512383e-01 -7.603609771712680487e-01
6.765021458316381597e+01 2.923287842417512383e-01 -7.603609771712680487e-01
6.715096622605447862e+01 2.585422595932818646e-01 -7.568792920878514296e-01
6.715096622605447862e+01 2.585422595932818646e-01 -7.568792920878514296e-01
6.701012281805040516e+01 3.426134715688229915e-01 -8.171826666850195986e-01
6.707861503156031802e+01 3.142224565060977581e-01 -7.154017522055385880e-01
6.707861503156031802e+01 3.142224565060977581e-01 -7.154017522055385880e-01
6.707861503156031802e+01 3.142224565060977581e-01 -7.154017522055385880e-01
6.707861503156031802e+01 3.142224565060977581e-01 -7.154017522055385880e-01
6.707861503156031802e+01 3.142224565060977581e-01 -7.154017522055385880e-01
6.650212375714065161e+01 2.581797928778231110e-01 -6.478579665771321272e-01
6.650212375714065161e+01 2.581797928778231110e-01 -6.478579665771321272e-01
6.688711362785990389e+01 2.419680829697519187e-01 -6.561840070307999317e-01
6.688711362785990389e+01 2.419680829697519187e-01 -6.561840070307999317e-01
6.688711362785990389e+01 2.419680829697519187e-01 -6.561840070307999317e-01
6.688711362785990389e+01 2.419680829697519187e-01 -6.561840070307999317e-01
6.688711362785990389e+01 2.419680829697519187e-01 -6.561840070307999317e-01
6.688711362785990389e+01 2.419680829697519187e-01 -6.561840070307999317e-01
6.899182792354092442e+01 1.990222027054245613e-01 -7.067971458661556072e-01
6.899182792354092442e+01 1.990222027054245613e-01 -7.067971458661556072e-01
6.899182792354092442e+01 1.990222027054245613e-01 -7.067971458661556072e-01
6.899182792354092442e+01 1.990222027054245613e-01 -7.067971458661556072e-01
6.899182792354092442e+01 1.990222027054245613e-01 -7.067971458661556072e-01
6.899182792354092442e+01 1.990222027054245613e-01 -7.067971458661556072e-01
6.899182792354092442e+01 1.990222027054245613e-01 -7.067971458661556072e-01
6.899182792354092442e+01 1.990222027054245613e-01 -7.067971458661556072e-01
6.899182792354092442e+01 1.990222027054245613e-01 -7.067971458661556072e-01
6.899182792354092442e+01 1.990222027054245613e-01 -7.067971458661556072e-01
6.878169113217050779e+01 1.959303877450504217e-01 -7.385373543177989886e-01
6.878169113217050779e+01 1.959303877450504217e-01 -7.385373543177989886e-01
6.878169113217050779e+01 1.959303877450504217e-01 -7.385373543177989886e-01
6.770656921331639921e+01 1.721161559027151455e-01 -6.883111772074793633e-01
6.770656921331639921e+01 1.721161559027151455e-01 -6.883111772074793633e-01
6.770656921331639921e+01 1.721161559027151455e-01 -6.883111772074793633e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.921242055958242645e+01 2.067553043020342596e-01 -7.888291509842990656e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.866046308613418603e+01 2.146376243343638135e-01 -7.078221767043618717e-01
6.811871948378387742e+01 1.742552055521090493e-01 -6.740366292069055465e-01
6.811871948378387742e+01 1.742552055521090493e-01 -6.740366292069055465e-01
6.811871948378387742e+01 1.742552055521090493e-01 -6.740366292069055465e-01
6.811871948378387742e+01 1.742552055521090493e-01 -6.740366292069055465e-01
6.963314136886101835e+01 1.518042798895498924e-01 -6.799831955612930523e-01
6.963314136886101835e+01 1.518042798895498924e-01 -6.799831955612930523e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.945014366923298610e+01 1.373313693988576500e-01 -6.891210409374081136e-01
6.854559769895112709e+01 2.134919729573301617e-01 -6.897658282791543360e-01
6.854559769895112709e+01 2.134919729573301617e-01 -6.897658282791543360e-01
6.854559769895112709e+01 2.134919729573301617e-01 -6.897658282791543360e-01
6.854559769895112709e+01 2.134919729573301617e-01 -6.897658282791543360e-01
6.854559769895112709e+01 2.134919729573301617e-01 -6.897658282791543360e-01
6.854559769895112709e+01 2.134919729573301617e-01 -6.897658282791543360e-01
6.885318562912947016e+01 1.934640411146498484e-01 -6.894585047865707805e-01
6.885318562912947016e+01 1.934640411146498484e-01 -6.894585047865707805e-01
6.885318562912947016e+01 1.934640411146498484e-01 -6.894585047865707805e-01
6.885318562912947016e+01 1.934640411146498484e-01 -6.894585047865707805e-01
6.885318562912947016e+01 1.934640411146498484e-01 -6.894585047865707805e-01
6.885318562912947016e+01 1.934640411146498484e-01 -6.894585047865707805e-01
6.885318562912947016e+01 1.934640411146498484e-01 -6.894585047865707805e-01
6.885318562912947016e+01 1.934640411146498484e-01 -6.894585047865707805e-01
6.885318562912947016e+01 1.934640411146498484e-01 -6.894585047865707805e-01
6.885318562912947016e+01 1.934640411146498484e-01 -6.894585047865707805e-01
6.892569605190837478e+01 1.907904018750920250e-01 -7.109325660794101331e-01
6.892569605190837478e+01 1.907904018750920250e-01 -7.109325660794101331e-01
6.892569605190837478e+01 1.907904018750920250e-01 -7.109325660794101331e-01
6.892569605190837478e+01 1.907904018750920250e-01 -7.109325660794101331e-01
6.816704239535262388e+01 1.829297462143866515e-01 -6.509781647237702362e-01
6.816704239535262388e+01 1.829297462143866515e-01 -6.509781647237702362e-01
6.816704239535262388e+01 1.829297462143866515e-01 -6.509781647237702362e-01
6.816704239535262388e+01 1.829297462143866515e-01 -6.509781647237702362e-01
6.816704239535262388e+01 1.829297462143866515e-01 -6.509781647237702362e-01
6.816704239535262388e+01 1.829297462143866515e-01 -6.509781647237702362e-01
6.816704239535262388e+01 1.829297462143866515e-01 -6.509781647237702362e-01
6.816704239535262388e+01 1.829297462143866515e-01 -6.509781647237702362e-01
6.816704239535262388e+01 1.829297462143866515e-01 -6.509781647237702362e-01
6.816704239535262388e+01 1.829297462143866515e-01 -6.509781647237702362e-01
6.854671913175279485e+01 2.034101162263832197e-01 -6.973539250456476379e-01
6.854671913175279485e+01 2.034101162263832197e-01 -6.973539250456476379e-01
6.858239318444464061e+01 1.742347434832105246e-01 -6.933504079252105212e-01
